,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
29137,92,216.0,,,,168.0,,48.5,0.1,,,,,124.0,,,,76.0,,-43.5,-91.9,,,,,,,,True,,True,True,,,,
29139,95,256.0,,,,236.0,,205.2,0.0,,,,,161.0,,,,141.0,,110.2,-95.0,,,,,,,,True,,True,True,,,,
29141,213,352.0,,,,452.0,,224.3,0.1,,,,,139.0,,,,239.0,,11.3,-212.9,,,,,,,,False,,True,False,,,,
29143,199,368.0,,,,735.0,,130.8,0.0,,,,,169.0,,,,536.0,,-68.2,-199.0,,,,,,,,False,,True,False,,,,
29145,689,904.0,,,,2911.0,,481.3,0.0,,886.6,,,215.0,,,,2222.0,,-207.7,-689.0,,197.6,,,,,,False,,True,False,,True,,
29147,269,496.0,,,,633.0,,113.2,0.0,,,,,227.0,,,,364.0,,-155.8,-269.0,,,,,,,,False,,True,False,,,,
29149,156,192.0,,,,453.0,,107.5,0.0,,,,,36.0,,,,297.0,,-48.5,-156.0,,,,,,,,False,,False,False,,,,
29151,244,384.0,,,,393.0,,123.1,0.0,,,,,140.0,,,,149.0,,-120.9,-244.0,,,,,,,,False,,True,False,,,,
29153,183,128.0,,,,265.0,,33.3,0.0,,,,,-55.0,,,,82.0,,-149.7,-183.0,,,,,,,,False,,False,False,,,,
29155,155,256.0,,,,1062.0,,65.8,0.0,,,,,101.0,,,,907.0,,-89.2,-155.0,,,,,,,,False,,True,False,,,,
29157,222,376.0,,,,633.0,,173.4,0.1,,,,,154.0,,,,411.0,,-48.6,-221.9,,,,,,,,False,,True,False,,,,
29159,876,712.0,,,,1551.0,,793.9,0.0,,1165.3,,,-164.0,,,,675.0,,-82.1,-876.0,,289.3,,,,,,False,,True,False,,False,,
29161,592,1272.0,,,,976.0,,279.6,0.0,,,,,680.0,,,,384.0,,-312.4,-592.0,,,,,,,,True,,True,True,,,,
29163,244,544.0,,,,484.0,,147.8,0.0,,,,,300.0,,,,240.0,,-96.2,-244.0,,,,,,,,True,,True,True,,,,
29165,789,1208.0,,,,2635.0,,444.2,238.8,,1350.2,,,419.0,,,,1846.0,,-344.8,-550.2,,561.2,,,,,,False,,True,False,,False,,
29167,379,440.0,,,,932.0,,201.1,0.0,,,,,61.0,,,,553.0,,-177.9,-379.0,,,,,,,,False,,False,False,,,,
29169,480,2104.0,,,,1229.0,,475.6,434.2,,2499.3,,,1624.0,,,,749.0,,-4.4,-45.8,,2019.3,,,,,,True,,True,True,,False,,
29171,28,64.0,,,,125.0,,6.7,0.0,,,,,36.0,,,,97.0,,-21.3,-28.0,,,,,,,,False,,True,True,,,,
29173,126,328.0,,,,256.0,,59.0,0.0,,,,,202.0,,,,130.0,,-67.0,-126.0,,,,,,,,True,,True,True,,,,
29175,249,568.0,,,,774.0,,177.6,0.1,,,,,319.0,,,,525.0,,-71.4,-248.9,,,,,,,,False,,True,True,,,,
29177,434,760.0,,,,786.0,,490.4,72.3,,,,,326.0,,,,352.0,,56.4,-361.7,,,,,,,,False,,True,False,,,,
29179,45,56.0,,,,202.0,,15.3,0.0,,,,,11.0,,,,157.0,,-29.7,-45.0,,,,,,,,False,,False,False,,,,
29181,199,192.0,,,,494.0,,18.3,0.0,,,,,-7.0,,,,295.0,,-180.7,-199.0,,,,,,,,False,,False,False,,,,
29183,6275,10376.0,,,,9842.0,,4122.8,43.0,,9508.1,3711.0,,4101.0,,,,3567.0,,-2152.2,-6232.0,,3233.1,-2564.0,,,,,True,,True,False,,True,True,
29185,143,136.0,,,,273.0,,29.1,0.0,,,,,-7.0,,,,130.0,,-113.9,-143.0,,,,,,,,False,,False,False,,,,
29186,232,616.0,,,,586.0,,168.5,0.1,,,,,384.0,,,,354.0,,-63.5,-231.9,,,,,,,,True,,True,True,,,,
29187,1241,2080.0,,,,2080.0,,1085.7,0.0,,1366.5,,,839.0,,,,839.0,,-155.3,-1241.0,,125.5,,,,,,False,,True,False,,True,,
29189,20502,23768.0,,,,21759.0,,10062.0,8.2,,14766.8,5701.0,,3266.0,,,,1257.0,,-10440.0,-20493.8,,-5735.2,-14801.0,,,,,True,,False,False,,False,False,
29195,456,816.0,,,,816.0,,463.5,0.0,,,,,360.0,,,,360.0,,7.5,-456.0,,,,,,,,False,,True,False,,,,
29197,73,120.0,,,,108.0,,429.4,0.0,,,,,47.0,,,,35.0,,356.4,-73.0,,,,,,,,True,,False,False,,,,
29199,32,64.0,,,,125.0,,17.4,0.0,,,,,32.0,,,,93.0,,-14.6,-32.0,,,,,,,,False,,True,False,,,,
29201,546,832.0,,,,1599.0,,138.1,0.0,,1364.9,,,286.0,,,,1053.0,,-407.9,-546.0,,818.9,,,,,,False,,False,False,,False,,
29203,72,112.0,,,,229.0,,66.5,0.0,,,,,40.0,,,,157.0,,-5.5,-72.0,,,,,,,,False,,True,False,,,,
29205,65,80.0,,,,149.0,,11.6,0.0,,,,,15.0,,,,84.0,,-53.4,-65.0,,,,,,,,False,,False,False,,,,
29207,314,296.0,,,,1341.0,,98.6,0.0,,,,,-18.0,,,,1027.0,,-215.4,-314.0,,,,,,,,False,,False,False,,,,
29209,455,528.0,,,,889.0,,276.2,0.0,,,,,73.0,,,,434.0,,-178.8,-455.0,,,,,,,,False,,False,False,,,,
29211,100,224.0,,,,216.0,,197.7,0.0,,,,,124.0,,,,116.0,,97.7,-100.0,,,,,,,,True,,True,True,,,,
29213,882,976.0,,,,1760.0,,262.6,0.0,,468.8,,,94.0,,,,878.0,,-619.4,-882.0,,-413.2,,,,,,False,,False,False,,False,,
29215,248,344.0,,,,775.0,,519.4,60.5,,,,,96.0,,,,527.0,,271.4,-187.5,,,,,,,,False,,False,False,,,,
29217,447,488.0,,,,695.0,,190.4,0.0,,,,,41.0,,,,248.0,,-256.6,-447.0,,,,,,,,False,,False,False,,,,
29219,493,816.0,,,,775.0,,365.8,1.2,,,,,323.0,,,,282.0,,-127.2,-491.8,,,,,,,,True,,True,False,,,,
29221,393,504.0,,,,784.0,,114.5,0.0,,,,,111.0,,,,391.0,,-278.5,-393.0,,,,,,,,False,,False,False,,,,
29223,169,272.0,,,,418.0,,103.3,31.7,,,,,103.0,,,,249.0,,-65.7,-137.3,,,,,,,,False,,True,False,,,,
29225,667,848.0,,,,994.0,,601.4,0.0,,569.0,,,181.0,,,,327.0,,-65.6,-667.0,,-98.0,,,,,,False,,True,False,,True,,
29227,26,72.0,,,,78.0,,9.3,0.0,,,,,46.0,,,,52.0,,-16.7,-26.0,,,,,,,,False,,True,True,,,,
29229,357,464.0,,,,542.0,,259.2,0.0,,,,,107.0,,,,185.0,,-97.8,-357.0,,,,,,,,False,,True,False,,,,
29510,4370,5440.0,,,,5841.0,,2528.8,1.7,,4484.1,1332.0,,1070.0,,,,1471.0,,-1841.2,-4368.3,,114.1,-3038.0,,,,,False,,False,False,,True,False,
30001,106,224.0,,,,113.0,,216.9,0.0,,,,,118.0,,,,7.0,,110.9,-106.0,,,,,,,,True,,True,True,,,,
30003,366,168.0,,,,255.0,,78.2,0.0,,,,,-198.0,,,,-111.0,,-287.8,-366.0,,,,,,,,True,,False,False,,,,
30005,95,72.0,,,,64.0,,27.0,0.0,,,,,-23.0,,,,-31.0,,-68.0,-95.0,,,,,,,,False,,False,False,,,,
30007,121,136.0,,,,88.0,,35.9,0.0,,,,,15.0,,,,-33.0,,-85.1,-121.0,,,,,,,,False,,False,False,,,,
30009,161,80.0,,,,129.0,,13.7,0.0,,,,,-81.0,,,,-32.0,,-147.3,-161.0,,,,,,,,True,,False,False,,,,
30011,15,8.0,,,,64.0,,8.8,0.0,,,,,-7.0,,,,49.0,,-6.2,-15.0,,,,,,,,False,,True,False,,,,
30013,1147,1968.0,,,,3010.0,,592.9,0.0,,3077.4,,,821.0,,,,1863.0,,-554.1,-1147.0,,1930.4,,,,,,False,,True,False,,False,,
30015,127,152.0,,,,51.0,,72.2,0.0,,,,,25.0,,,,-76.0,,-54.8,-127.0,,,,,,,,False,,False,False,,,,
30017,186,312.0,,,,432.0,,58.0,0.0,,,,,126.0,,,,246.0,,-128.0,-186.0,,,,,,,,False,,False,False,,,,
30019,56,8.0,,,,78.0,,0.3,0.0,,,,,-48.0,,,,22.0,,-55.7,-56.0,,,,,,,,True,,False,False,,,,
30021,191,272.0,,,,293.0,,157.3,0.0,,,,,81.0,,,,102.0,,-33.7,-191.0,,,,,,,,False,,True,False,,,,
30023,188,176.0,,,,149.0,,16.6,0.0,,,,,-12.0,,,,-39.0,,-171.4,-188.0,,,,,,,,False,,False,False,,,,
30025,12,16.0,,,,72.0,,0.9,0.0,,,,,4.0,,,,60.0,,-11.1,-12.0,,,,,,,,False,,False,False,,,,
30027,188,200.0,,,,179.0,,15.0,0.0,,,,,12.0,,,,-9.0,,-173.0,-188.0,,,,,,,,True,,False,False,,,,
30029,2141,2472.0,,,,3836.0,,539.4,0.0,,1659.2,,,331.0,,,,1695.0,,-1601.6,-2141.0,,-481.8,,,,,,False,,False,False,,False,,
30031,3111,1856.0,,,,1697.0,,576.5,0.0,,4426.2,,,-1255.0,,,,-1414.0,,-2534.5,-3111.0,,1315.2,,,,,,False,,False,False,,False,,
30033,7,0.0,,,,32.0,,0.6,,,,,,-7.0,,,,25.0,,-6.4,,,,,,,,,False,,True,,,,,
30035,211,192.0,,,,419.0,,961.8,0.0,,,,,-19.0,,,,208.0,,750.8,-211.0,,,,,,,,False,,False,False,,,,
30037,9,24.0,,,,16.0,,209.7,,,,,,15.0,,,,7.0,,200.7,,,,,,,,,True,,False,,,,,
30039,28,72.0,,,,40.0,,5.2,0.0,,,,,44.0,,,,12.0,,-22.8,-28.0,,,,,,,,True,,True,True,,,,
30041,285,528.0,,,,468.0,,129.6,0.0,,,,,243.0,,,,183.0,,-155.4,-285.0,,,,,,,,True,,True,False,,,,
30043,256,392.0,,,,182.0,,135.8,0.0,,,,,136.0,,,,-74.0,,-120.2,-256.0,,,,,,,,True,,True,False,,,,
30045,8,24.0,,,,24.0,,2.2,,,,,,16.0,,,,16.0,,-5.8,,,,,,,,,False,,True,,,,,
30047,454,328.0,,,,783.0,,215.4,0.0,,,,,-126.0,,,,329.0,,-238.6,-454.0,,,,,,,,False,,False,False,,,,
30049,1664,2904.0,,,,1729.0,,794.4,0.0,,3107.1,,,1240.0,,,,65.0,,-869.6,-1664.0,,1443.1,,,,,,True,,True,False,,False,,
30051,18,24.0,,,,41.0,,0.0,0.0,,,,,6.0,,,,23.0,,-18.0,-18.0,,,,,,,,False,,False,False,,,,
30053,445,544.0,,,,849.0,,174.5,0.0,,,,,99.0,,,,404.0,,-270.5,-445.0,,,,,,,,False,,False,False,,,,
30055,37,40.0,,,,147.0,,9.0,0.0,,,,,3.0,,,,110.0,,-28.0,-37.0,,,,,,,,False,,False,False,,,,
30057,183,112.0,,,,64.0,,26.3,0.0,,,,,-71.0,,,,-119.0,,-156.7,-183.0,,,,,,,,False,,False,False,,,,
30059,13,8.0,,,,31.0,,4.3,0.0,,,,,-5.0,,,,18.0,,-8.7,-13.0,,,,,,,,False,,False,False,,,,
30061,63,200.0,,,,197.0,,202.7,0.0,,,,,137.0,,,,134.0,,139.7,-63.0,,,,,,,,True,,False,True,,,,
30063,1841,2360.0,,,,3068.0,,499.5,0.0,,1264.3,,,519.0,,,,1227.0,,-1341.5,-1841.0,,-576.7,,,,,,False,,False,False,,False,,
30065,45,24.0,,,,68.0,,2.5,0.0,,,,,-21.0,,,,23.0,,-42.5,-45.0,,,,,,,,False,,False,False,,,,
30067,259,200.0,,,,279.0,,59.3,0.0,,,,,-59.0,,,,20.0,,-199.7,-259.0,,,,,,,,True,,False,False,,,,
30069,2,0.0,,,,6.0,,0.2,,,,,,-2.0,,,,4.0,,-1.8,,,,,,,,,False,,True,,,,,
30071,76,200.0,,,,37.0,,39.2,0.0,,,,,124.0,,,,-39.0,,-36.8,-76.0,,,,,,,,True,,True,True,,,,
30073,78,88.0,,,,103.0,,15.6,0.0,,,,,10.0,,,,25.0,,-62.4,-78.0,,,,,,,,False,,False,False,,,,
30075,8,48.0,,,,97.0,,49.7,0.0,,,,,40.0,,,,89.0,,41.7,-8.0,,,,,,,,False,,False,True,,,,
30077,109,64.0,,,,98.0,,12.0,0.0,,,,,-45.0,,,,-11.0,,-97.0,-109.0,,,,,,,,True,,False,False,,,,
30079,6,0.0,,,,52.0,,0.4,0.0,,,,,-6.0,,,,46.0,,-5.6,-6.0,,,,,,,,False,,True,False,,,,
30081,556,592.0,,,,840.0,,144.1,0.0,,,,,36.0,,,,284.0,,-411.9,-556.0,,,,,,,,False,,False,False,,,,
30083,182,272.0,,,,385.0,,38.1,0.0,,,,,90.0,,,,203.0,,-143.9,-182.0,,,,,,,,False,,False,False,,,,
30085,176,144.0,,,,310.0,,84.7,0.0,,,,,-32.0,,,,134.0,,-91.3,-176.0,,,,,,,,False,,False,False,,,,
30087,161,184.0,,,,161.0,,68.7,0.0,,,,,23.0,,,,0.0,,-92.3,-161.0,,,,,,,,True,,False,False,,,,
30089,163,216.0,,,,313.0,,239.3,0.1,,,,,53.0,,,,150.0,,76.3,-162.9,,,,,,,,False,,False,False,,,,
30091,37,24.0,,,,38.0,,7.0,0.0,,,,,-13.0,,,,1.0,,-30.0,-37.0,,,,,,,,True,,False,False,,,,
30093,795,1024.0,,,,741.0,,211.6,0.0,,1730.6,,,229.0,,,,-54.0,,-583.4,-795.0,,935.6,,,,,,True,,False,False,,False,,
30095,155,88.0,,,,139.0,,49.5,0.0,,,,,-67.0,,,,-16.0,,-105.5,-155.0,,,,,,,,True,,False,False,,,,
30097,48,24.0,,,,42.0,,5.9,0.0,,,,,-24.0,,,,-6.0,,-42.1,-48.0,,,,,,,,True,,False,False,,,,
30099,122,120.0,,,,64.0,,10.6,0.0,,,,,-2.0,,,,-58.0,,-111.4,-122.0,,,,,,,,False,,False,False,,,,
30101,43,56.0,,,,63.0,,15.6,0.0,,,,,13.0,,,,20.0,,-27.4,-43.0,,,,,,,,False,,False,False,,,,
30103,13,32.0,,,,24.0,,1.3,,,,,,19.0,,,,11.0,,-11.7,,,,,,,,,True,,True,,,,,
30105,171,56.0,,,,228.0,,8.8,0.0,,,,,-115.0,,,,57.0,,-162.2,-171.0,,,,,,,,True,,False,False,,,,
30107,29,96.0,,,,32.0,,50.4,0.0,,,,,67.0,,,,3.0,,21.4,-29.0,,,,,,,,True,,True,True,,,,
30109,5,32.0,,,,72.0,,34.6,0.0,,,,,27.0,,,,67.0,,29.6,-5.0,,,,,,,,False,,False,True,,,,
30111,2511,3056.0,,,,4947.0,,945.5,0.1,,2147.4,699.0,,545.0,,,,2436.0,,-1565.5,-2510.9,,-363.6,-1812.0,,,,,False,,False,False,,True,False,
31001,481,552.0,,,,1088.0,,84.3,0.5,,821.7,,,71.0,,,,607.0,,-396.7,-480.5,,340.7,,,,,,False,,False,False,,False,,
31003,47,112.0,,,,134.0,,56.0,0.0,,,,,65.0,,,,87.0,,9.0,-47.0,,,,,,,,False,,True,True,,,,
31005,5,0.0,,,,16.0,,1.2,,,,,,-5.0,,,,11.0,,-3.8,,,,,,,,,False,,True,,,,,
31007,6,16.0,,,,24.0,,21.6,,,,,,10.0,,,,18.0,,15.6,,,,,,,,,False,,False,,,,,
31009,5,0.0,,,,9.0,,1.9,,,,,,-5.0,,,,4.0,,-3.1,,,,,,,,,True,,True,,,,,
31011,94,136.0,,,,102.0,,13.9,0.0,,,,,42.0,,,,8.0,,-80.1,-94.0,,,,,,,,True,,False,False,,,,
31013,125,216.0,,,,191.0,,34.2,0.0,,,,,91.0,,,,66.0,,-90.8,-125.0,,,,,,,,True,,True,False,,,,
31015,18,16.0,,,,74.0,,4.7,0.0,,,,,-2.0,,,,56.0,,-13.3,-18.0,,,,,,,,False,,False,False,,,,
31017,11,32.0,,,,43.0,,19.1,0.0,,,,,21.0,,,,32.0,,8.1,-11.0,,,,,,,,False,,True,True,,,,
31019,807,712.0,,,,1303.0,,151.7,0.3,,1058.1,,,-95.0,,,,496.0,,-655.3,-806.7,,251.1,,,,,,False,,False,False,,False,,
31021,99,72.0,,,,148.0,,6.0,0.0,,,,,-27.0,,,,49.0,,-93.0,-99.0,,,,,,,,False,,False,False,,,,
31023,94,88.0,,,,301.0,,5.8,0.0,,,,,-6.0,,,,207.0,,-88.2,-94.0,,,,,,,,False,,False,False,,,,
31025,654,632.0,,,,746.0,,240.1,1.2,,,,,-22.0,,,,92.0,,-413.9,-652.8,,,,,,,,False,,False,False,,,,
31027,199,64.0,,,,136.0,,52.2,0.0,,,,,-135.0,,,,-63.0,,-146.8,-199.0,,,,,,,,True,,False,False,,,,
31029,101,328.0,,,,87.0,,51.1,0.0,,,,,227.0,,,,-14.0,,-49.9,-101.0,,,,,,,,True,,True,True,,,,
31031,22,8.0,,,,101.0,,21.3,0.0,,,,,-14.0,,,,79.0,,-0.7,-22.0,,,,,,,,False,,True,False,,,,
31033,153,360.0,,,,210.0,,68.4,0.2,,,,,207.0,,,,57.0,,-84.6,-152.8,,,,,,,,True,,True,True,,,,
31035,131,120.0,,,,155.0,,28.7,0.0,,,,,-11.0,,,,24.0,,-102.3,-131.0,,,,,,,,False,,False,False,,,,
31037,129,192.0,,,,430.0,,15.1,0.3,,,,,63.0,,,,301.0,,-113.9,-128.7,,,,,,,,False,,False,False,,,,
31039,212,328.0,,,,234.0,,185.9,0.0,,,,,116.0,,,,22.0,,-26.1,-212.0,,,,,,,,True,,True,False,,,,
31041,198,128.0,,,,248.0,,51.8,0.0,,,,,-70.0,,,,50.0,,-146.2,-198.0,,,,,,,,True,,False,False,,,,
31043,247,544.0,,,,531.0,,103.1,2.5,,286.9,,,297.0,,,,284.0,,-143.9,-244.5,,39.9,,,,,,True,,True,True,,True,,
31045,150,128.0,,,,130.0,,52.4,0.0,,,,,-22.0,,,,-20.0,,-97.6,-150.0,,,,,,,,True,,False,False,,,,
31047,360,624.0,,,,615.0,,118.9,1.2,,954.4,,,264.0,,,,255.0,,-241.1,-358.8,,594.4,,,,,,True,,True,False,,False,,
31049,28,0.0,,,,30.0,,3.3,,,,,,-28.0,,,,2.0,,-24.7,,,,,,,,,True,,True,,,,,
31051,81,176.0,,,,120.0,,39.8,0.0,,,,,95.0,,,,39.0,,-41.2,-81.0,,,,,,,,True,,True,True,,,,
31053,972,1200.0,,,,1141.0,,329.9,0.2,,562.7,,,228.0,,,,169.0,,-642.1,-971.8,,-409.3,,,,,,True,,False,False,,False,,
31055,11898,16568.0,,,,16055.0,,3606.9,56.3,,6571.8,3531.0,,4670.0,,,,4157.0,,-8291.1,-11841.7,,-5326.2,-8367.0,,,,,True,,False,False,,False,False,
31057,82,32.0,,,,33.0,,3.9,,,,,,-50.0,,,,-49.0,,-78.1,,,,,,,,,True,,False,,,,,
31059,67,40.0,,,,172.0,,8.2,0.0,,,,,-27.0,,,,105.0,,-58.8,-67.0,,,,,,,,False,,False,False,,,,
31061,34,136.0,,,,87.0,,14.8,0.0,,,,,102.0,,,,53.0,,-19.2,-34.0,,,,,,,,True,,True,True,,,,
31063,48,56.0,,,,33.0,,13.0,0.0,,,,,8.0,,,,-15.0,,-35.0,-48.0,,,,,,,,False,,False,False,,,,
31065,138,88.0,,,,95.0,,6.5,0.0,,,,,-50.0,,,,-43.0,,-131.5,-138.0,,,,,,,,True,,False,False,,,,
31067,300,448.0,,,,853.0,,85.9,0.0,,,,,148.0,,,,553.0,,-214.1,-300.0,,,,,,,,False,,False,False,,,,
31069,24,16.0,,,,88.0,,0.8,,,,,,-8.0,,,,64.0,,-23.2,,,,,,,,,False,,False,,,,,
31071,19,16.0,,,,25.0,,25.8,0.0,,,,,-3.0,,,,6.0,,6.8,-19.0,,,,,,,,False,,False,False,,,,
31073,27,72.0,,,,85.0,,56.2,32.0,,,,,45.0,,,,58.0,,29.2,5.0,,,,,,,,False,,True,True,,,,
31075,13,0.0,,,,16.0,,0.1,,,,,,-13.0,,,,3.0,,-12.9,,,,,,,,,True,,True,,,,,
31077,31,32.0,,,,55.0,,20.3,0.0,,,,,1.0,,,,24.0,,-10.7,-31.0,,,,,,,,False,,False,False,,,,
31079,1313,928.0,,,,2260.0,,200.6,1.7,,2083.7,,,-385.0,,,,947.0,,-1112.4,-1311.3,,770.7,,,,,,False,,False,False,,False,,
31081,186,152.0,,,,273.0,,37.0,0.0,,,,,-34.0,,,,87.0,,-149.0,-186.0,,,,,,,,False,,False,False,,,,
31083,33,64.0,,,,77.0,,4.0,0.0,,,,,31.0,,,,44.0,,-29.0,-33.0,,,,,,,,False,,True,False,,,,
31085,6,24.0,,,,39.0,,0.2,,,,,,18.0,,,,33.0,,-5.8,,,,,,,,,False,,True,,,,,
31087,149,104.0,,,,59.0,,34.4,0.0,,,,,-45.0,,,,-90.0,,-114.6,-149.0,,,,,,,,False,,False,False,,,,
31089,148,216.0,,,,242.0,,177.7,0.0,,,,,68.0,,,,94.0,,29.7,-148.0,,,,,,,,False,,True,False,,,,
31091,4,8.0,,,,16.0,,0.1,,,,,,4.0,,,,12.0,,-3.9,,,,,,,,,False,,True,,,,,
31093,68,144.0,,,,197.0,,38.2,0.0,,,,,76.0,,,,129.0,,-29.8,-68.0,,,,,,,,False,,True,True,,,,
31095,85,128.0,,,,294.0,,28.1,0.0,,,,,43.0,,,,209.0,,-56.9,-85.0,,,,,,,,False,,False,False,,,,
31097,142,176.0,,,,150.0,,421.1,0.0,,,,,34.0,,,,8.0,,279.1,-142.0,,,,,,,,True,,False,False,,,,
31099,92,80.0,,,,176.0,,9.1,0.0,,,,,-12.0,,,,84.0,,-82.9,-92.0,,,,,,,,False,,False,False,,,,
31101,107,192.0,,,,171.0,,56.5,0.0,,,,,85.0,,,,64.0,,-50.5,-107.0,,,,,,,,True,,True,False,,,,
31103,10,0.0,,,,27.0,,12.7,,,,,,-10.0,,,,17.0,,2.7,,,,,,,,,False,,True,,,,,
31105,83,128.0,,,,87.0,,102.1,0.0,,,,,45.0,,,,4.0,,19.1,-83.0,,,,,,,,True,,True,False,,,,
31107,182,176.0,,,,157.0,,128.3,0.0,,,,,-6.0,,,,-25.0,,-53.7,-182.0,,,,,,,,False,,False,False,,,,
31109,6268,7768.0,,,,10483.0,,1281.6,10.2,,4385.6,1703.0,,1500.0,,,,4215.0,,-4986.4,-6257.8,,-1882.4,-4565.0,,,,,False,,False,False,,False,False,
31111,596,624.0,,,,889.0,,202.8,0.1,,1426.9,,,28.0,,,,293.0,,-393.2,-595.9,,830.9,,,,,,False,,False,False,,False,,
31113,18,40.0,,,,23.0,,5.1,,,,,,22.0,,,,5.0,,-12.9,,,,,,,,,True,,True,,,,,
31115,8,0.0,,,,16.0,,0.3,,,,,,-8.0,,,,8.0,,-7.7,,,,,,,,,False,,True,,,,,
31117,8,16.0,,,,19.0,,7.9,,,,,,8.0,,,,11.0,,-0.1,,,,,,,,,False,,True,,,,,
31119,380,600.0,,,,1158.0,,107.6,0.6,,2365.4,,,220.0,,,,778.0,,-272.4,-379.4,,1985.4,,,,,,False,,False,False,,False,,
31121,180,168.0,,,,308.0,,31.9,0.0,,,,,-12.0,,,,128.0,,-148.1,-180.0,,,,,,,,False,,False,False,,,,
31123,79,32.0,,,,97.0,,7.7,0.0,,,,,-47.0,,,,18.0,,-71.3,-79.0,,,,,,,,True,,False,False,,,,
31125,35,32.0,,,,112.0,,2.5,0.0,,,,,-3.0,,,,77.0,,-32.5,-35.0,,,,,,,,False,,False,False,,,,
31127,146,200.0,,,,210.0,,27.5,0.0,,,,,54.0,,,,64.0,,-118.5,-146.0,,,,,,,,False,,False,False,,,,
31129,84,64.0,,,,124.0,,10.9,0.0,,,,,-20.0,,,,40.0,,-73.1,-84.0,,,,,,,,False,,False,False,,,,
31131,324,352.0,,,,604.0,,104.3,0.0,,,,,28.0,,,,280.0,,-219.7,-324.0,,,,,,,,False,,False,False,,,,
31133,56,0.0,,,,144.0,,3.2,0.0,,,,,-56.0,,,,88.0,,-52.8,-56.0,,,,,,,,False,,True,False,,,,
31135,46,104.0,,,,61.0,,9.8,0.0,,,,,58.0,,,,15.0,,-36.2,-46.0,,,,,,,,True,,True,True,,,,
31137,209,208.0,,,,250.0,,47.5,0.1,,,,,-1.0,,,,41.0,,-161.5,-208.9,,,,,,,,False,,False,False,,,,
31139,88,144.0,,,,149.0,,44.8,0.0,,,,,56.0,,,,61.0,,-43.2,-88.0,,,,,,,,False,,True,False,,,,
31141,368,528.0,,,,1121.0,,82.1,1.5,,1258.8,,,160.0,,,,753.0,,-285.9,-366.5,,890.8,,,,,,False,,False,False,,False,,
31143,163,48.0,,,,153.0,,4.6,0.0,,,,,-115.0,,,,-10.0,,-158.4,-163.0,,,,,,,,True,,False,False,,,,
31145,258,384.0,,,,263.0,,48.8,0.0,,,,,126.0,,,,5.0,,-209.2,-258.0,,,,,,,,True,,False,False,,,,
31147,137,280.0,,,,274.0,,30.6,0.0,,,,,143.0,,,,137.0,,-106.4,-137.0,,,,,,,,True,,True,True,,,,
31149,5,0.0,,,,52.0,,16.9,,,,,,-5.0,,,,47.0,,11.9,,,,,,,,,False,,False,,,,,
31151,194,288.0,,,,683.0,,37.7,0.1,,,,,94.0,,,,489.0,,-156.3,-193.9,,,,,,,,False,,False,False,,,,
31153,4359,5656.0,,,,5151.0,,1319.8,5.5,,2886.6,1561.0,,1297.0,,,,792.0,,-3039.2,-4353.5,,-1472.4,-2798.0,,,,,True,,False,False,,False,False,
31155,599,608.0,,,,604.0,,123.8,0.7,,,,,9.0,,,,5.0,,-475.2,-598.3,,,,,,,,True,,False,False,,,,
31157,262,504.0,,,,1079.0,,87.6,0.0,,848.9,,,242.0,,,,817.0,,-174.4,-262.0,,586.9,,,,,,False,,True,False,,False,,
31159,296,352.0,,,,640.0,,200.0,0.1,,,,,56.0,,,,344.0,,-96.0,-295.9,,,,,,,,False,,False,False,,,,
31161,86,128.0,,,,61.0,,112.0,0.0,,,,,42.0,,,,-25.0,,26.0,-86.0,,,,,,,,True,,True,False,,,,
31163,43,0.0,,,,52.0,,2.1,0.0,,,,,-43.0,,,,9.0,,-40.9,-43.0,,,,,,,,True,,True,False,,,,
31165,9,8.0,,,,39.0,,2.7,,,,,,-1.0,,,,30.0,,-6.3,,,,,,,,,False,,False,,,,,
31167,49,96.0,,,,146.0,,16.9,0.0,,,,,47.0,,,,97.0,,-32.1,-49.0,,,,,,,,False,,True,False,,,,
31169,112,136.0,,,,152.0,,42.9,0.0,,,,,24.0,,,,40.0,,-69.1,-112.0,,,,,,,,False,,False,False,,,,
31171,7,8.0,,,,16.0,,1.2,,,,,,1.0,,,,9.0,,-5.8,,,,,,,,,False,,False,,,,,
31173,123,184.0,,,,141.0,,168.8,0.0,,,,,61.0,,,,18.0,,45.8,-123.0,,,,,,,,True,,True,False,,,,
