,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
46037,74,95.0,9.0,,,,,40.0,28.2,52.8,,51.0,,,,,,21.0,-65.0,,,,,-34.0,-45.8,-21.2,,-23.0,,,,,,False,,,,,False,False,False,,False,,,,,
46039,24,70.0,8.0,,,,,43.0,53.3,29.7,,38.0,,,,,,46.0,-16.0,,,,,19.0,29.3,5.7,,14.0,,,,,,True,,,,,True,True,True,,True,,,,,
46041,39,145.0,,,,,,38.0,27.6,92.1,,74.0,,,,,,106.0,,,,,,-1.0,-11.4,53.1,,35.0,,,,,,,,,,,True,True,True,,True,,,,,
46043,18,65.0,5.0,,,,,38.0,10.5,23.8,,13.0,,,,,,47.0,-13.0,,,,,20.0,-7.5,5.8,,-5.0,,,,,,True,,,,,True,True,True,,True,,,,,
46045,41,140.0,0.0,,,,,42.0,32.0,58.8,,51.0,,,,,,99.0,-41.0,,,,,1.0,-9.0,17.8,,10.0,,,,,,True,,,,,True,True,True,,True,,,,,
46047,37,70.0,11.0,,,,,50.0,10.5,41.6,,24.0,,,,,,33.0,-26.0,,,,,13.0,-26.5,4.6,,-13.0,,,,,,True,,,,,True,True,True,,True,,,,,
46049,33,25.0,0.0,,,,,54.0,3.4,7.6,,20.0,,,,,,-8.0,-33.0,,,,,21.0,-29.6,-25.4,,-13.0,,,,,,False,,,,,False,False,False,,False,,,,,
46051,90,65.0,2.0,,,,,73.0,32.2,42.9,,48.0,,,,,,-25.0,-88.0,,,,,-17.0,-57.8,-47.1,,-42.0,,,,,,False,,,,,True,False,False,,False,,,,,
46053,37,5.0,0.0,,,,,26.0,45.7,14.2,,29.0,,,,,,-32.0,-37.0,,,,,-11.0,8.7,-22.8,,-8.0,,,,,,False,,,,,True,True,True,,True,,,,,
46055,7,10.0,0.0,,,,,44.0,1.4,8.2,,43.0,,,,,,3.0,-7.0,,,,,37.0,-5.6,1.2,,36.0,,,,,,False,,,,,False,False,True,,False,,,,,
46057,45,100.0,6.0,,,,,60.0,57.1,49.6,,51.0,,,,,,55.0,-39.0,,,,,15.0,12.1,4.6,,6.0,,,,,,True,,,,,True,True,True,,True,,,,,
46059,9,15.0,0.0,,,,,55.0,457.8,11.2,,17.0,,,,,,6.0,-9.0,,,,,46.0,448.8,2.2,,8.0,,,,,,False,,,,,False,False,True,,False,,,,,
46061,29,20.0,0.0,,,,,40.0,12.5,16.1,,0.0,,,,,,-9.0,-29.0,,,,,11.0,-16.5,-12.9,,-29.0,,,,,,False,,,,,False,False,False,,False,,,,,
46063,2,0.0,0.0,,,,,62.0,0.7,0.8,,0.0,,,,,,-2.0,-2.0,,,,,60.0,-1.3,-1.2,,-2.0,,,,,,False,,,,,False,True,True,,False,,,,,
46065,160,190.0,48.0,,,,,240.0,75.6,178.0,,122.0,,,87.7,,,30.0,-112.0,,,,,80.0,-84.4,18.0,,-38.0,,,-72.3,,,False,,,,,False,False,True,,False,,,False,,
46067,53,75.0,3.0,,,,,65.0,39.3,36.0,,71.0,,,,,,22.0,-50.0,,,,,12.0,-13.7,-17.0,,18.0,,,,,,False,,,,,True,True,True,,True,,,,,
46069,2,0.0,0.0,,,,,49.0,12.9,1.8,,5.0,,,,,,-2.0,-2.0,,,,,47.0,10.9,-0.2,,3.0,,,,,,False,,,,,False,False,True,,False,,,,,
46071,10,0.0,0.0,,,,,25.0,31.2,9.7,,21.0,,,,,,-10.0,-10.0,,,,,15.0,21.2,-0.3,,11.0,,,,,,False,,,,,False,False,True,,False,,,,,
46073,3,0.0,0.0,,,,,48.0,2.4,12.5,,10.0,,,,,,-3.0,-3.0,,,,,45.0,-0.6,9.5,,7.0,,,,,,False,,,,,False,True,False,,False,,,,,
46075,11,20.0,0.0,,,,,15.0,4.3,7.4,,11.0,,,,,,9.0,-11.0,,,,,4.0,-6.7,-3.6,,0.0,,,,,,False,,,,,True,True,True,,True,,,,,
46077,46,145.0,3.0,,,,,50.0,105.2,57.6,,40.0,,,,,,99.0,-43.0,,,,,4.0,59.2,11.6,,-6.0,,,,,,True,,,,,True,True,True,,True,,,,,
46079,81,135.0,42.0,,,,,140.0,70.6,96.5,,134.0,,,,,,54.0,-39.0,,,,,59.0,-10.4,15.5,,53.0,,,,,,True,,,,,False,True,True,,True,,,,,
46081,106,250.0,125.0,,,,,480.0,66.0,207.1,,145.0,,,,,,144.0,19.0,,,,,374.0,-40.0,101.1,,39.0,,,,,,True,,,,,False,True,True,,True,,,,,
46083,445,815.0,653.0,,,,,485.0,233.8,614.0,,463.0,,,670.5,,,370.0,208.0,,,,,40.0,-211.2,169.0,,18.0,,,225.5,,,True,,,,,True,True,True,,True,,,True,,
46085,26,110.0,,,,,,26.0,122.4,47.0,,71.5,,,,,,84.0,,,,,,0.0,96.4,21.0,,45.5,,,,,,,,,,,True,False,True,,True,,,,,
46087,30,25.0,0.0,,,,,40.0,20.3,36.8,,3.0,,,,,,-5.0,-30.0,,,,,10.0,-9.7,6.8,,-27.0,,,,,,False,,,,,False,False,False,,False,,,,,
46089,18,115.0,,,,,,44.0,168.9,37.4,,139.0,,,,,,97.0,,,,,,26.0,150.9,19.4,,121.0,,,,,,,,,,,True,False,True,,False,,,,,
46091,26,40.0,0.0,,,,,45.0,34.5,14.5,,36.0,,,,,,14.0,-26.0,,,,,19.0,8.5,-11.5,,10.0,,,,,,False,,,,,False,True,True,,True,,,,,
46093,158,315.0,221.0,,,,,361.0,110.3,229.2,,234.5,,,,,,157.0,63.0,,,,,203.0,-47.7,71.2,,76.5,,,,,,True,,,,,False,True,True,,True,,,,,
46095,15,25.0,,,,,,30.0,18.7,14.2,,31.0,,,,,,10.0,,,,,,15.0,3.7,-0.8,,16.0,,,,,,,,,,,False,True,True,,False,,,,,
46097,20,80.0,13.0,,,,,25.0,115.9,25.5,,29.0,,,,,,60.0,-7.0,,,,,5.0,95.9,5.5,,9.0,,,,,,True,,,,,True,False,True,,True,,,,,
46099,1363,2505.0,3163.0,,,,,1689.0,840.4,2148.4,,1598.5,,,1332.2,1519.0,,1142.0,1800.0,,,,,326.0,-522.6,785.4,,235.5,,,-30.8,156.0,,False,,,,,True,True,True,,True,,,True,True,
46101,30,140.0,10.0,,,,,42.0,48.2,56.8,,98.0,,,,,,110.0,-20.0,,,,,12.0,18.2,26.8,,68.0,,,,,,True,,,,,True,True,True,,True,,,,,
46102,49,160.0,12.0,,,,,67.0,49.2,102.3,,98.0,,,,,,111.0,-37.0,,,,,18.0,0.2,53.3,,49.0,,,,,,True,,,,,True,True,True,,True,,,,,
46103,712,1300.0,818.0,,,,,1274.0,391.4,1257.0,,775.0,,,476.6,,,588.0,106.0,,,,,562.0,-320.6,545.0,,63.0,,,-235.4,,,True,,,,,True,True,True,,True,,,True,,
46105,33,60.0,,,,,,35.0,18.3,21.7,,29.0,,,,,,27.0,,,,,,2.0,-14.7,-11.3,,-4.0,,,,,,,,,,,True,True,True,,True,,,,,
46107,31,55.0,9.0,,,,,25.0,125.4,31.8,,52.0,,,,,,24.0,-22.0,,,,,-6.0,94.4,0.8,,21.0,,,,,,True,,,,,True,False,True,,True,,,,,
46109,76,100.0,36.0,,,,,86.0,89.7,95.8,,59.0,,,,,,24.0,-40.0,,,,,10.0,13.7,19.8,,-17.0,,,,,,False,,,,,True,True,True,,True,,,,,
46111,7,55.0,0.0,,,,,36.0,34.8,16.9,,21.0,,,,,,48.0,-7.0,,,,,29.0,27.8,9.9,,14.0,,,,,,True,,,,,True,True,True,,True,,,,,
46115,61,105.0,7.0,,,,,92.0,12.5,51.7,,63.0,,,,,,44.0,-54.0,,,,,31.0,-48.5,-9.3,,2.0,,,,,,False,,,,,True,False,True,,True,,,,,
46117,27,70.0,,,,,,35.0,21.7,25.6,,40.0,,,,,,43.0,,,,,,8.0,-5.3,-1.4,,13.0,,,,,,,,,,,True,True,True,,True,,,,,
46119,8,35.0,,,,,,24.0,22.4,12.0,,35.0,,,,,,27.0,,,,,,16.0,14.4,4.0,,27.0,,,,,,,,,,,True,True,True,,False,,,,,
46121,28,25.0,4.0,,,,,53.0,10.5,48.2,,7.0,,,,,,-3.0,-24.0,,,,,25.0,-17.5,20.2,,-21.0,,,,,,False,,,,,False,False,False,,False,,,,,
46123,44,30.0,2.0,,,,,65.0,5.9,23.6,,7.0,,,,,,-14.0,-42.0,,,,,21.0,-38.1,-20.4,,-37.0,,,,,,False,,,,,False,False,False,,False,,,,,
46125,39,120.0,18.0,,,,,69.0,26.6,73.8,,65.0,,,,,,81.0,-21.0,,,,,30.0,-12.4,34.8,,26.0,,,,,,True,,,,,True,True,True,,True,,,,,
46127,162,535.0,432.0,,,,,140.0,233.4,241.7,,313.0,,,,,,373.0,270.0,,,,,-22.0,71.4,79.7,,151.0,,,,,,True,,,,,True,True,True,,True,,,,,
46129,43,95.0,11.0,,,,,75.0,59.1,42.9,,108.0,,,,,,52.0,-32.0,,,,,32.0,16.1,-0.1,,65.0,,,,,,True,,,,,True,True,True,,False,,,,,
46135,107,530.0,124.0,,,,,234.0,59.7,211.7,,104.0,,,582.2,,,423.0,17.0,,,,,127.0,-47.3,104.7,,-3.0,,,475.2,,,True,,,,,True,True,True,,True,,,False,,
46137,10,65.0,,,,,,40.0,94.8,23.2,,19.0,,,,,,55.0,,,,,,30.0,84.8,13.2,,9.0,,,,,,,,,,,True,False,True,,True,,,,,
47001,1115,2000.0,2874.0,,,,,2296.0,1374.3,1212.7,,853.0,,,1550.5,,,885.0,1759.0,,,,,1181.0,259.3,97.7,,-262.0,,,435.5,,,False,,,,,False,True,True,,True,,,True,,
47003,427,1415.0,1671.0,,,,,1853.0,820.3,872.7,,624.0,,,1476.4,,,988.0,1244.0,,,,,1426.0,393.3,445.7,,197.0,,,1049.4,,,False,,,,,False,True,True,,True,,,False,,
47005,180,320.0,493.0,,,,,696.0,245.8,170.8,,166.0,,,,,,140.0,313.0,,,,,516.0,65.8,-9.2,,-14.0,,,,,,False,,,,,False,True,True,,True,,,,,
47007,244,275.0,,,,,,435.0,96.1,260.5,,188.0,,,,,,31.0,,,,,,191.0,-147.9,16.5,,-56.0,,,,,,,,,,,False,False,True,,False,,,,,
47009,2065,3855.0,7968.0,,,,,4037.0,1246.3,2466.9,,2092.0,,,1908.4,2912.0,,1790.0,5903.0,,,,,1972.0,-818.7,401.9,,27.0,,,-156.6,847.0,,False,,,,,False,True,True,,True,,,True,True,
47011,1945,3260.0,4125.0,,,,,3673.0,1474.4,2055.1,,2103.0,,,3704.6,,,1315.0,2180.0,,,,,1728.0,-470.6,110.1,,158.0,,,1759.6,,,False,,,,,False,True,True,,True,,,False,,
47013,554,845.0,1034.0,,,,,1359.0,223.6,588.0,,362.0,,,661.6,,,291.0,480.0,,,,,805.0,-330.4,34.0,,-192.0,,,107.6,,,False,,,,,False,False,True,,True,,,True,,
47015,167,440.0,502.0,,,,,549.0,167.2,227.1,,275.0,,,,,,273.0,335.0,,,,,382.0,0.2,60.1,,108.0,,,,,,False,,,,,False,True,True,,True,,,,,
47017,423,715.0,1002.0,,,,,778.0,608.7,458.5,,662.0,,,335.3,,,292.0,579.0,,,,,355.0,185.7,35.5,,239.0,,,-87.7,,,False,,,,,False,True,True,,True,,,True,,
47019,825,910.0,735.0,,,,,1708.0,531.4,804.1,,416.0,,,412.6,,,85.0,-90.0,,,,,883.0,-293.6,-20.9,,-409.0,,,-412.4,,,False,,,,,False,False,True,,False,,,False,,
47021,495,835.0,817.0,,,,,1052.0,468.7,672.7,,578.5,,,490.9,,,340.0,322.0,,,,,557.0,-26.3,177.7,,83.5,,,-4.1,,,True,,,,,False,True,True,,True,,,True,,
47023,282,370.0,173.0,,,,,558.0,234.9,230.8,,233.0,,,,,,88.0,-109.0,,,,,276.0,-47.1,-51.2,,-49.0,,,,,,False,,,,,False,True,True,,True,,,,,
47025,619,970.0,1718.0,,,,,1125.0,382.0,499.5,,844.5,,,,,,351.0,1099.0,,,,,506.0,-237.0,-119.5,,225.5,,,,,,False,,,,,False,True,True,,True,,,,,
47027,123,230.0,76.0,,,,,207.0,83.3,118.1,,150.0,,,,,,107.0,-47.0,,,,,84.0,-39.7,-4.9,,27.0,,,,,,True,,,,,True,True,True,,True,,,,,
47029,531,990.0,977.0,,,,,1198.0,549.1,567.7,,529.0,,,309.3,,,459.0,446.0,,,,,667.0,18.1,36.7,,-2.0,,,-221.7,,,True,,,,,False,True,True,,True,,,True,,
47031,657,1150.0,1548.0,,,,,2140.0,768.7,835.9,,645.0,,,1290.9,,,493.0,891.0,,,,,1483.0,111.7,178.9,,-12.0,,,633.9,,,False,,,,,False,True,True,,True,,,False,,
47033,158,185.0,47.0,,,,,349.0,154.4,211.9,,66.0,,,,,,27.0,-111.0,,,,,191.0,-3.6,53.9,,-92.0,,,,,,False,,,,,False,True,False,,False,,,,,
47035,691,1410.0,1336.0,,,,,1723.0,977.6,1002.0,,724.0,,,1481.8,,,719.0,645.0,,,,,1032.0,286.6,311.0,,33.0,,,790.8,,,True,,,,,False,True,True,,True,,,False,,
47037,10063,16395.0,10704.0,,,,,16448.0,13577.0,13241.1,,10765.0,,,13767.5,8699.0,,6332.0,641.0,,,,,6385.0,3514.0,3178.1,,702.0,,,3704.5,-1364.0,,True,,,,,False,True,True,,True,,,True,True,
47039,71,225.0,83.0,,,,,333.0,102.9,161.1,,212.0,,,,,,154.0,12.0,,,,,262.0,31.9,90.1,,141.0,,,,,,True,,,,,False,True,True,,True,,,,,
47041,205,550.0,469.0,,,,,750.0,437.6,339.1,,203.5,,,215.5,,,345.0,264.0,,,,,545.0,232.6,134.1,,-1.5,,,10.5,,,True,,,,,False,True,True,,True,,,True,,
47043,762,1215.0,1341.0,,,,,1632.0,804.5,887.2,,583.0,,,1036.7,,,453.0,579.0,,,,,870.0,42.5,125.2,,-179.0,,,274.7,,,False,,,,,False,True,True,,True,,,True,,
47045,500,920.0,890.0,,,,,1074.0,434.8,670.9,,536.5,,,618.7,,,420.0,390.0,,,,,574.0,-65.2,170.9,,36.5,,,118.7,,,True,,,,,False,True,True,,True,,,True,,
47047,717,1015.0,766.0,,,,,872.0,701.3,768.4,,694.0,,,527.1,,,298.0,49.0,,,,,155.0,-15.7,51.4,,-23.0,,,-189.9,,,True,,,,,True,True,True,,True,,,True,,
47049,159,445.0,299.0,,,,,485.0,169.3,306.0,,85.0,,,,,,286.0,140.0,,,,,326.0,10.3,147.0,,-74.0,,,,,,True,,,,,False,True,True,,True,,,,,
47051,589,1025.0,1163.0,,,,,1651.0,443.7,638.1,,611.0,,,1240.6,,,436.0,574.0,,,,,1062.0,-145.3,49.1,,22.0,,,651.6,,,False,,,,,False,True,True,,True,,,False,,
47053,574,1045.0,1038.0,,,,,1194.0,466.0,821.8,,496.0,,,998.4,,,471.0,464.0,,,,,620.0,-108.0,247.8,,-78.0,,,424.4,,,True,,,,,False,True,True,,True,,,True,,
47055,493,755.0,433.0,,,,,1122.0,540.6,672.9,,421.0,,,,,,262.0,-60.0,,,,,629.0,47.6,179.9,,-72.0,,,,,,True,,,,,False,True,True,,True,,,,,
47057,330,615.0,266.0,,,,,734.0,297.8,345.5,,287.0,,,,,,285.0,-64.0,,,,,404.0,-32.2,15.5,,-43.0,,,,,,True,,,,,False,True,True,,True,,,,,
47059,692,1630.0,1450.0,,,,,2190.0,1270.6,1152.6,,740.0,,,2386.1,,,938.0,758.0,,,,,1498.0,578.6,460.6,,48.0,,,1694.1,,,True,,,,,False,True,True,,True,,,False,,
47061,260,255.0,85.0,,,,,540.0,296.8,194.4,,112.0,,,,,,-5.0,-175.0,,,,,280.0,36.8,-65.6,,-148.0,,,,,,False,,,,,False,False,False,,False,,,,,
47063,1020,2080.0,3300.0,,,,,1923.0,1055.3,1363.1,,1231.5,,,925.8,,,1060.0,2280.0,,,,,903.0,35.3,343.1,,211.5,,,-94.2,,,False,,,,,True,True,True,,True,,,True,,
47065,5387,11030.0,5864.0,,,,,12235.0,6078.0,7431.0,,7724.5,,,11786.4,5211.0,,5643.0,477.0,,,,,6848.0,691.0,2044.0,,2337.5,,,6399.4,-176.0,,True,,,,,False,True,True,,True,,,False,True,
47067,90,130.0,31.0,,,,,164.0,216.9,115.0,,69.0,,,,,,40.0,-59.0,,,,,74.0,126.9,25.0,,-21.0,,,,,,False,,,,,False,False,True,,True,,,,,
47069,310,470.0,734.0,,,,,680.0,383.6,366.2,,312.0,,,129.3,,,160.0,424.0,,,,,370.0,73.6,56.2,,2.0,,,-180.7,,,False,,,,,False,True,True,,True,,,False,,
47071,328,485.0,225.0,,,,,940.0,310.3,409.3,,246.0,,,,,,157.0,-103.0,,,,,612.0,-17.7,81.3,,-82.0,,,,,,True,,,,,False,True,True,,True,,,,,
47073,715,1370.0,1994.0,,,,,1679.0,1307.5,800.0,,581.0,,,493.0,,,655.0,1279.0,,,,,964.0,592.5,85.0,,-134.0,,,-222.0,,,False,,,,,False,True,True,,True,,,True,,
47075,253,415.0,522.0,,,,,363.0,181.6,269.2,,188.0,,,255.5,,,162.0,269.0,,,,,110.0,-71.4,16.2,,-65.0,,,2.5,,,False,,,,,True,True,True,,True,,,True,,
47077,279,625.0,585.0,,,,,756.0,384.8,507.8,,214.0,,,,,,346.0,306.0,,,,,477.0,105.8,228.8,,-65.0,,,,,,True,,,,,False,True,True,,True,,,,,
47079,387,670.0,1303.0,,,,,712.0,382.6,398.9,,458.5,,,306.1,,,283.0,916.0,,,,,325.0,-4.4,11.9,,71.5,,,-80.9,,,False,,,,,False,True,True,,True,,,True,,
47081,398,450.0,279.0,,,,,755.0,357.1,355.6,,276.0,,,712.1,,,52.0,-119.0,,,,,357.0,-40.9,-42.4,,-122.0,,,314.1,,,False,,,,,False,True,True,,False,,,False,,
47083,87,190.0,45.0,,,,,251.0,620.5,138.6,,113.0,,,,,,103.0,-42.0,,,,,164.0,533.5,51.6,,26.0,,,,,,True,,,,,False,False,True,,True,,,,,
47085,184,360.0,509.0,,,,,502.0,175.4,209.1,,316.0,,,,,,176.0,325.0,,,,,318.0,-8.6,25.1,,132.0,,,,,,False,,,,,False,True,True,,True,,,,,
47087,213,135.0,32.0,,,,,360.0,83.2,119.6,,55.0,,,,,,-78.0,-181.0,,,,,147.0,-129.8,-93.4,,-158.0,,,,,,False,,,,,False,False,False,,False,,,,,
47089,829,1760.0,1964.0,,,,,1724.0,959.3,987.0,,1184.0,,,570.9,,,931.0,1135.0,,,,,895.0,130.3,158.0,,355.0,,,-258.1,,,False,,,,,True,True,True,,True,,,True,,
47091,136,535.0,995.0,,,,,357.0,400.4,284.3,,360.0,,,,,,399.0,859.0,,,,,221.0,264.4,148.3,,224.0,,,,,,False,,,,,True,True,True,,True,,,,,
47093,6549,10105.0,5624.0,,,,,13830.0,8477.3,8867.3,,7124.0,,,7310.4,3963.0,,3556.0,-925.0,,,,,7281.0,1928.3,2318.3,,575.0,,,761.4,-2586.0,,True,,,,,False,True,True,,True,,,True,True,
47095,133,210.0,0.0,,,,,112.0,58.6,140.4,,191.0,,,,,,77.0,-133.0,,,,,-21.0,-74.4,7.4,,58.0,,,,,,False,,,,,True,True,True,,True,,,,,
47097,175,565.0,601.0,,,,,683.0,411.7,358.3,,242.0,,,208.0,,,390.0,426.0,,,,,508.0,236.7,183.3,,67.0,,,33.0,,,False,,,,,False,True,True,,True,,,True,,
47099,493,1205.0,835.0,,,,,1646.0,821.3,704.3,,548.0,,,506.9,,,712.0,342.0,,,,,1153.0,328.3,211.3,,55.0,,,13.9,,,True,,,,,False,True,True,,True,,,True,,
47101,167,225.0,82.0,,,,,414.0,195.8,136.2,,107.0,,,,,,58.0,-85.0,,,,,247.0,28.8,-30.8,,-60.0,,,,,,False,,,,,False,True,True,,False,,,,,
47103,327,765.0,809.0,,,,,1397.0,428.7,568.0,,308.0,,,411.1,,,438.0,482.0,,,,,1070.0,101.7,241.0,,-19.0,,,84.1,,,False,,,,,False,True,True,,True,,,True,,
47105,723,1260.0,1190.0,,,,,1609.0,758.6,931.4,,593.5,,,677.2,,,537.0,467.0,,,,,886.0,35.6,208.4,,-129.5,,,-45.8,,,True,,,,,False,True,True,,True,,,True,,
47107,790,1105.0,818.0,,,,,2012.0,879.1,1028.6,,586.0,,,1866.0,,,315.0,28.0,,,,,1222.0,89.1,238.6,,-204.0,,,1076.0,,,True,,,,,False,True,True,,True,,,False,,
47109,317,700.0,1095.0,,,,,1031.0,288.2,478.2,,421.0,,,176.4,,,383.0,778.0,,,,,714.0,-28.8,161.2,,104.0,,,-140.6,,,False,,,,,False,True,True,,True,,,True,,
47111,456,565.0,537.0,,,,,673.0,307.2,394.7,,304.0,,,442.7,,,109.0,81.0,,,,,217.0,-148.8,-61.3,,-152.0,,,-13.3,,,True,,,,,False,False,True,,False,,,True,,
47113,965,1625.0,417.0,,,,,2415.0,1326.6,1606.1,,1126.5,,,1528.0,,,660.0,-548.0,,,,,1450.0,361.6,641.1,,161.5,,,563.0,,,True,,,,,False,True,True,,True,,,True,,
47115,609,870.0,1417.0,,,,,1091.0,637.3,496.9,,793.0,,,865.0,,,261.0,808.0,,,,,482.0,28.3,-112.1,,184.0,,,256.0,,,False,,,,,False,True,True,,True,,,True,,
47117,466,1145.0,1691.0,,,,,1167.0,684.3,628.8,,828.0,,,516.6,,,679.0,1225.0,,,,,701.0,218.3,162.8,,362.0,,,50.6,,,False,,,,,False,True,True,,True,,,True,,
47119,1200,3490.0,6756.0,,,,,2581.0,3058.3,1794.8,,1538.0,,,979.2,,,2290.0,5556.0,,,,,1381.0,1858.3,594.8,,338.0,,,-220.8,,,False,,,,,True,True,True,,True,,,True,,
47121,131,390.0,277.0,,,,,503.0,176.3,213.6,,232.0,,,,,,259.0,146.0,,,,,372.0,45.3,82.6,,101.0,,,,,,True,,,,,False,True,True,,True,,,,,
47123,695,1200.0,1313.0,,,,,1548.0,783.3,740.9,,625.0,,,1085.1,,,505.0,618.0,,,,,853.0,88.3,45.9,,-70.0,,,390.1,,,False,,,,,False,True,True,,True,,,True,,
47125,2845,5530.0,4184.0,,,,,4562.0,5969.0,4373.0,,4946.5,,,5164.3,4288.0,,2685.0,1339.0,,,,,1717.0,3124.0,1528.0,,2101.5,,,2319.3,1443.0,,True,,,,,True,False,True,,True,,,True,True,
47127,142,150.0,43.0,,,,,281.0,79.9,109.4,,72.0,,,,,,8.0,-99.0,,,,,139.0,-62.1,-32.6,,-70.0,,,,,,False,,,,,False,False,False,,False,,,,,
47129,412,600.0,688.0,,,,,655.0,349.9,353.1,,285.0,,,,,,188.0,276.0,,,,,243.0,-62.1,-58.9,,-127.0,,,,,,False,,,,,False,True,True,,True,,,,,
47131,359,530.0,357.0,,,,,734.0,383.7,416.1,,238.0,,,427.6,,,171.0,-2.0,,,,,375.0,24.7,57.1,,-121.0,,,68.6,,,True,,,,,False,True,True,,True,,,True,,
47133,311,570.0,320.0,,,,,665.0,437.7,427.8,,409.0,,,306.5,,,259.0,9.0,,,,,354.0,126.7,116.8,,98.0,,,-4.5,,,True,,,,,False,True,True,,True,,,True,,
47135,78,195.0,22.0,,,,,296.0,73.2,128.0,,144.0,,,,,,117.0,-56.0,,,,,218.0,-4.8,50.0,,66.0,,,,,,True,,,,,False,True,True,,True,,,,,
47137,70,225.0,55.0,,,,,100.0,102.1,125.5,,163.0,,,,,,155.0,-15.0,,,,,30.0,32.1,55.5,,93.0,,,,,,True,,,,,True,True,True,,True,,,,,
47139,316,545.0,576.0,,,,,579.0,250.9,287.0,,294.0,,,,,,229.0,260.0,,,,,263.0,-65.1,-29.0,,-22.0,,,,,,False,,,,,False,True,True,,True,,,,,
47141,820,2070.0,2402.0,,,,,2431.0,1379.0,1483.3,,1182.5,,,1605.4,,,1250.0,1582.0,,,,,1611.0,559.0,663.3,,362.5,,,785.4,,,False,,,,,False,True,True,,True,,,True,,
47143,357,1095.0,516.0,,,,,1132.0,641.4,812.9,,536.0,,,,,,738.0,159.0,,,,,775.0,284.4,455.9,,179.0,,,,,,True,,,,,False,True,True,,True,,,,,
47145,646,1430.0,1688.0,,,,,1624.0,700.0,1049.5,,669.0,,,,,,784.0,1042.0,,,,,978.0,54.0,403.5,,23.0,,,,,,False,,,,,False,True,True,,True,,,,,
47147,1247,1890.0,2914.0,,,,,1796.0,1154.7,1336.1,,1103.5,,,1471.4,,,643.0,1667.0,,,,,549.0,-92.3,89.1,,-143.5,,,224.4,,,False,,,,,True,True,True,,True,,,True,,
47149,4645,8465.0,11038.0,,,,,10499.0,5559.9,5684.5,,5218.0,,,7319.5,4044.0,,3820.0,6393.0,,,,,5854.0,914.9,1039.5,,573.0,,,2674.5,-601.0,,False,,,,,False,True,True,,True,,,True,True,
47151,604,415.0,358.0,,,,,566.0,160.4,306.1,,182.0,,,595.9,,,-189.0,-246.0,,,,,-38.0,-443.6,-297.9,,-422.0,,,-8.1,,,False,,,,,True,False,False,,False,,,True,,
47153,203,335.0,231.0,,,,,458.0,249.7,221.9,,144.0,,,,,,132.0,28.0,,,,,255.0,46.7,18.9,,-59.0,,,,,,True,,,,,False,True,True,,True,,,,,
47155,1407,2915.0,6274.0,,,,,3025.0,1545.9,1952.1,,1529.5,,,2552.0,,,1508.0,4867.0,,,,,1618.0,138.9,545.1,,122.5,,,1145.0,,,False,,,,,False,True,True,,True,,,True,,
47157,10280,17820.0,13506.0,,,,,21482.0,13088.2,16222.4,,11606.0,,,14658.2,11089.0,,7540.0,3226.0,,,,,11202.0,2808.2,5942.4,,1326.0,,,4378.2,809.0,,True,,,,,False,True,True,,True,,,True,True,
47159,214,455.0,378.0,,,,,636.0,703.0,329.8,,271.0,,,210.5,,,241.0,164.0,,,,,422.0,489.0,115.8,,57.0,,,-3.5,,,True,,,,,False,False,True,,True,,,True,,
47161,187,280.0,151.0,,,,,288.0,299.1,168.3,,254.0,,,,,,93.0,-36.0,,,,,101.0,112.1,-18.7,,67.0,,,,,,True,,,,,False,False,True,,True,,,,,
47163,1615,2680.0,7930.0,,,,,4343.0,2120.9,2332.5,,1828.0,,,2339.9,1540.0,,1065.0,6315.0,,,,,2728.0,505.9,717.5,,213.0,,,724.9,-75.0,,False,,,,,False,True,True,,True,,,True,True,
47165,2963,4120.0,4130.0,,,,,4772.0,2612.8,3183.7,,2550.0,,,3275.1,1984.0,,1157.0,1167.0,,,,,1809.0,-350.2,220.7,,-413.0,,,312.1,-979.0,,False,,,,,False,True,True,,True,,,True,True,
