,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
18031,538,854.0,,,,881.0,487.6,0.3,,1333.7,,,316.0,,,,343.0,-50.4,-537.7,,795.7,,,,,,False,True,False,,False,,
18033,777,959.0,,,,1014.0,429.5,0.0,,393.5,,,182.0,,,,237.0,-347.5,-777.0,,-383.5,,,,,,False,False,False,,False,,
18035,2029,2569.0,,,,3039.0,1535.2,0.1,,5682.0,,,540.0,,,,1010.0,-493.8,-2028.9,,3653.0,,,,,,False,True,False,,False,,
18037,1095,2975.0,,,,1294.0,1326.9,0.0,,762.8,,,1880.0,,,,199.0,231.9,-1095.0,,-332.2,,,,,,True,True,True,,True,,
18039,2315,4200.0,,,,4474.0,1678.3,0.2,,2305.3,0.0,,1885.0,,,,2159.0,-636.7,-2314.8,,-9.7,-2315.0,,,,,False,True,False,,True,False,
18041,468,861.0,,,,773.0,764.5,0.0,,651.4,,,393.0,,,,305.0,296.5,-468.0,,183.4,,,,,,True,True,False,,True,,
18043,1860,2758.0,,,,2529.0,2152.0,382.8,,2979.2,,,898.0,,,,669.0,292.0,-1477.2,,1119.2,,,,,,True,True,False,,False,,
18045,439,812.0,,,,478.0,419.4,0.1,,,,,373.0,,,,39.0,-19.6,-438.9,,,,,,,,True,True,False,,,,
18047,334,721.0,,,,685.0,886.6,104.3,,,,,387.0,,,,351.0,552.6,-229.7,,,,,,,,True,False,True,,,,
18049,340,532.0,,,,414.0,265.7,0.0,,,,,192.0,,,,74.0,-74.3,-340.0,,,,,,,,True,True,False,,,,
18051,899,1274.0,,,,869.0,695.2,0.0,,,,,375.0,,,,-30.0,-203.8,-899.0,,,,,,,,True,True,False,,,,
18053,1306,2289.0,,,,1594.0,1258.7,0.1,,1649.3,,,983.0,,,,288.0,-47.3,-1305.9,,343.3,,,,,,True,True,False,,True,,
18055,619,966.0,,,,1021.0,585.7,0.1,,,,,347.0,,,,402.0,-33.3,-618.9,,,,,,,,False,True,False,,,,
18057,7110,12698.0,,,,7448.0,6525.8,11.3,,11303.5,5370.0,,5588.0,,,,338.0,-584.2,-7098.7,,4193.5,-1740.0,,,,,True,True,False,,True,True,
18059,2048,3185.0,,,,1946.0,2646.4,0.1,,2828.5,,,1137.0,,,,-102.0,598.4,-2047.9,,780.5,,,,,,True,True,False,,True,,
18061,1173,1806.0,,,,1380.0,1145.3,140.9,,2177.6,,,633.0,,,,207.0,-27.7,-1032.1,,1004.6,,,,,,True,True,False,,False,,
18063,3797,7063.0,,,,4581.0,4736.7,704.6,,5555.1,3095.0,,3266.0,,,,784.0,939.7,-3092.4,,1758.1,-702.0,,,,,True,True,True,,True,True,
18065,1038,2191.0,,,,1459.0,1170.5,273.3,,1509.6,,,1153.0,,,,421.0,132.5,-764.7,,471.6,,,,,,True,True,True,,True,,
18067,2184,3122.0,,,,2093.0,1244.7,0.1,,2128.1,,,938.0,,,,-91.0,-939.3,-2183.9,,-55.9,,,,,,True,False,False,,True,,
18069,889,1071.0,,,,867.0,365.6,0.1,,839.7,,,182.0,,,,-22.0,-523.4,-888.9,,-49.3,,,,,,True,False,False,,True,,
18071,799,1085.0,,,,1504.0,361.1,0.1,,1474.9,,,286.0,,,,705.0,-437.9,-798.9,,675.9,,,,,,False,False,False,,False,,
18073,616,931.0,,,,754.0,469.6,0.6,,837.2,,,315.0,,,,138.0,-146.4,-615.4,,221.2,,,,,,True,True,False,,True,,
18075,249,329.0,,,,663.0,137.9,0.0,,,,,80.0,,,,414.0,-111.1,-249.0,,,,,,,,False,False,False,,,,
18077,716,945.0,,,,1166.0,501.6,0.0,,994.0,,,229.0,,,,450.0,-214.4,-716.0,,278.0,,,,,,False,True,False,,False,,
18079,405,448.0,,,,1057.0,110.1,0.0,,,,,43.0,,,,652.0,-294.9,-405.0,,,,,,,,False,False,False,,,,
18081,3750,6475.0,,,,4864.0,3965.1,1.0,,6473.5,3940.0,,2725.0,,,,1114.0,215.1,-3749.0,,2723.5,190.0,,,,,True,True,False,,True,True,
18083,583,1162.0,,,,1246.0,917.0,0.0,,1087.6,,,579.0,,,,663.0,334.0,-583.0,,504.6,,,,,,False,True,False,,True,,
18085,1552,1918.0,,,,1473.0,748.9,0.0,,839.3,,,366.0,,,,-79.0,-803.1,-1552.0,,-712.7,,,,,,True,False,False,,False,,
18087,333,567.0,,,,794.0,374.0,0.0,,,,,234.0,,,,461.0,41.0,-333.0,,,,,,,,False,True,False,,,,
18089,7345,13055.0,,,,9758.0,7760.5,0.3,,15544.5,8436.0,,5710.0,,,,2413.0,415.5,-7344.7,,8199.5,1091.0,,,,,True,True,False,,False,True,
18091,1955,3885.0,,,,2201.0,2593.9,753.1,,3247.5,,,1930.0,,,,246.0,638.9,-1201.9,,1292.5,,,,,,True,True,True,,True,,
18093,775,1757.0,,,,1303.0,975.0,299.8,,1204.2,,,982.0,,,,528.0,200.0,-475.2,,429.2,,,,,,True,True,True,,True,,
18095,2495,4130.0,,,,3414.0,2074.9,0.0,,5875.5,2598.0,,1635.0,,,,919.0,-420.1,-2495.0,,3380.5,103.0,,,,,True,True,False,,False,True,
18097,17570,31038.0,,,,21988.0,19276.4,4.3,,39024.6,27570.0,,13468.0,,,,4418.0,1706.4,-17565.7,,21454.6,10000.0,,,,,True,True,False,,False,True,
18099,772,1575.0,,,,881.0,643.5,0.0,,797.1,,,803.0,,,,109.0,-128.5,-772.0,,25.1,,,,,,True,True,True,,True,,
18101,187,385.0,,,,365.0,481.2,48.3,,,,,198.0,,,,178.0,294.2,-138.7,,,,,,,,True,False,True,,,,
18103,750,1050.0,,,,815.0,421.4,0.0,,1416.5,,,300.0,,,,65.0,-328.6,-750.0,,666.5,,,,,,True,False,False,,False,,
18105,2058,2415.0,,,,3083.0,1161.8,0.0,,1258.1,838.0,,357.0,,,,1025.0,-896.2,-2058.0,,-799.9,-1220.0,,,,,False,False,False,,False,False,
18107,872,1484.0,,,,953.0,628.7,0.1,,438.2,,,612.0,,,,81.0,-243.3,-871.9,,-433.8,,,,,,True,True,False,,True,,
18109,1598,2254.0,,,,2120.0,1095.5,0.1,,2709.4,,,656.0,,,,522.0,-502.5,-1597.9,,1111.4,,,,,,True,True,False,,False,,
18111,129,189.0,,,,253.0,54.9,0.0,,,,,60.0,,,,124.0,-74.1,-129.0,,,,,,,,False,False,False,,,,
18113,921,1631.0,,,,909.0,740.2,0.0,,1220.9,,,710.0,,,,-12.0,-180.8,-921.0,,299.9,,,,,,True,True,False,,True,,
18115,122,140.0,,,,164.0,25.3,0.0,,,,,18.0,,,,42.0,-96.7,-122.0,,,,,,,,False,False,False,,,,
18117,431,854.0,,,,769.0,702.6,18.0,,,,,423.0,,,,338.0,271.6,-413.0,,,,,,,,True,True,True,,,,
18119,456,812.0,,,,568.0,497.0,0.0,,,,,356.0,,,,112.0,41.0,-456.0,,,,,,,,True,True,False,,,,
18121,191,329.0,,,,423.0,116.4,0.1,,,,,138.0,,,,232.0,-74.6,-190.9,,,,,,,,False,True,False,,,,
18123,489,602.0,,,,643.0,442.5,0.0,,,,,113.0,,,,154.0,-46.5,-489.0,,,,,,,,False,True,False,,,,
18125,316,532.0,,,,389.0,285.4,21.6,,,,,216.0,,,,73.0,-30.6,-294.4,,,,,,,,True,True,False,,,,
18127,2708,5019.0,,,,3247.0,2342.8,0.2,,4082.0,2272.0,,2311.0,,,,539.0,-365.2,-2707.8,,1374.0,-436.0,,,,,True,True,False,,True,True,
18129,622,1246.0,,,,622.0,1422.8,124.1,,,,,624.0,,,,0.0,800.8,-497.9,,,,,,,,True,False,True,,,,
18131,191,315.0,,,,252.0,73.4,0.0,,,,,124.0,,,,61.0,-117.6,-191.0,,,,,,,,True,True,False,,,,
18133,737,1113.0,,,,1058.0,330.3,0.1,,1013.6,,,376.0,,,,321.0,-406.7,-736.9,,276.6,,,,,,True,False,False,,True,,
18135,382,525.0,,,,749.0,318.0,0.0,,,,,143.0,,,,367.0,-64.0,-382.0,,,,,,,,False,True,False,,,,
18137,697,1204.0,,,,983.0,637.1,0.1,,1333.1,,,507.0,,,,286.0,-59.9,-696.9,,636.1,,,,,,True,True,False,,False,,
18139,398,931.0,,,,545.0,615.5,46.9,,,,,533.0,,,,147.0,217.5,-351.1,,,,,,,,True,True,True,,,,
18141,4730,6419.0,,,,5559.0,3611.0,0.1,,6506.6,2658.0,,1689.0,,,,829.0,-1119.0,-4729.9,,1776.6,-2072.0,,,,,True,True,False,,False,False,
18143,528,665.0,,,,806.0,287.7,0.0,,,,,137.0,,,,278.0,-240.3,-528.0,,,,,,,,False,False,False,,,,
18145,1081,1890.0,,,,1403.0,1246.2,0.2,,1888.5,,,809.0,,,,322.0,165.2,-1080.8,,807.5,,,,,,True,True,False,,True,,
18147,608,1141.0,,,,488.0,985.4,45.9,,,,,533.0,,,,-120.0,377.4,-562.1,,,,,,,,True,True,False,,,,
18149,277,476.0,,,,465.0,165.3,0.0,,,,,199.0,,,,188.0,-111.7,-277.0,,,,,,,,True,True,False,,,,
18151,639,1295.0,,,,781.0,586.3,0.0,,991.4,,,656.0,,,,142.0,-52.7,-639.0,,352.4,,,,,,True,True,True,,True,,
18153,319,623.0,,,,628.0,382.3,0.0,,,,,304.0,,,,309.0,63.3,-319.0,,,,,,,,False,True,False,,,,
18155,237,259.0,,,,362.0,176.8,0.0,,,,,22.0,,,,125.0,-60.2,-237.0,,,,,,,,False,False,False,,,,
18157,4358,6202.0,,,,4304.0,2801.1,0.8,,3421.8,0.0,,1844.0,,,,-54.0,-1556.9,-4357.2,,-936.2,-4358.0,,,,,True,True,False,,True,False,
18159,342,546.0,,,,385.0,190.7,0.5,,,,,204.0,,,,43.0,-151.3,-341.5,,,,,,,,True,True,False,,,,
18161,147,357.0,,,,191.0,191.9,11.5,,,,,210.0,,,,44.0,44.9,-135.5,,,,,,,,True,True,True,,,,
18163,5055,8841.0,,,,4594.0,7921.8,1467.3,,7321.4,0.0,,3786.0,,,,-461.0,2866.8,-3587.7,,2266.4,-5055.0,,,,,True,True,True,,True,False,
18165,291,791.0,,,,423.0,311.8,33.3,,,,,500.0,,,,132.0,20.8,-257.7,,,,,,,,True,True,True,,,,
18167,1948,3430.0,,,,3131.0,1439.3,0.0,,4860.8,,,1482.0,,,,1183.0,-508.7,-1948.0,,2912.8,,,,,,True,True,False,,False,,
18169,637,693.0,,,,665.0,349.2,0.0,,1116.5,,,56.0,,,,28.0,-287.8,-637.0,,479.5,,,,,,True,False,False,,False,,
18171,186,490.0,,,,191.0,352.0,17.9,,,,,304.0,,,,5.0,166.0,-168.1,,,,,,,,True,True,True,,,,
18173,1952,3038.0,,,,1666.0,2964.7,191.7,,2539.1,,,1086.0,,,,-286.0,1012.7,-1760.3,,587.1,,,,,,True,True,False,,True,,
18175,587,763.0,,,,935.0,460.1,0.0,,,,,176.0,,,,348.0,-126.9,-587.0,,,,,,,,False,True,False,,,,
18177,1250,1960.0,,,,1887.0,928.7,0.0,,1341.5,,,710.0,,,,637.0,-321.3,-1250.0,,91.5,,,,,,True,True,False,,True,,
18179,569,763.0,,,,756.0,433.7,0.1,,,,,194.0,,,,187.0,-135.3,-568.9,,,,,,,,True,True,False,,,,
18181,553,1155.0,,,,541.0,470.7,0.2,,690.7,,,602.0,,,,-12.0,-82.3,-552.8,,137.7,,,,,,True,True,True,,True,,
18183,922,1134.0,,,,588.0,767.8,0.0,,919.2,,,212.0,,,,-334.0,-154.2,-922.0,,-2.8,,,,,,False,True,False,,True,,
19001,176,231.0,,,,135.0,138.1,0.0,,,,,55.0,,,,-41.0,-37.9,-176.0,,,,,,,,True,True,False,,,,
19003,48,126.0,,,,77.0,43.5,0.0,,,,,78.0,,,,29.0,-4.5,-48.0,,,,,,,,True,True,True,,,,
19005,198,322.0,,,,218.0,106.8,0.3,,,,,124.0,,,,20.0,-91.2,-197.7,,,,,,,,True,True,False,,,,
19007,225,245.0,,,,270.0,162.5,0.0,,,,,20.0,,,,45.0,-62.5,-225.0,,,,,,,,False,False,False,,,,
19009,81,154.0,,,,98.0,54.4,0.0,,,,,73.0,,,,17.0,-26.6,-81.0,,,,,,,,True,True,False,,,,
19011,325,245.0,,,,388.0,89.4,0.2,,,,,-80.0,,,,63.0,-235.6,-324.8,,,,,,,,True,False,False,,,,
19013,1895,2408.0,,,,2100.0,1126.7,0.1,,3135.1,1329.0,,513.0,,,,205.0,-768.3,-1894.9,,1240.1,-566.0,,,,,True,False,False,,False,False,
19015,451,812.0,,,,424.0,709.0,0.0,,,,,361.0,,,,-27.0,258.0,-451.0,,,,,,,,True,True,False,,,,
19017,358,343.0,,,,391.0,244.0,0.3,,960.1,,,-15.0,,,,33.0,-114.0,-357.7,,602.1,,,,,,False,False,False,,False,,
19019,274,378.0,,,,317.0,285.3,0.1,,,,,104.0,,,,43.0,11.3,-273.9,,,,,,,,True,True,False,,,,
19021,320,644.0,,,,346.0,140.7,0.3,,1060.9,,,324.0,,,,26.0,-179.3,-319.7,,740.9,,,,,,True,True,True,,False,,
19023,273,364.0,,,,220.0,205.5,0.0,,,,,91.0,,,,-53.0,-67.5,-273.0,,,,,,,,True,True,False,,,,
19025,101,63.0,,,,149.0,17.2,0.0,,,,,-38.0,,,,48.0,-83.8,-101.0,,,,,,,,False,False,False,,,,
19027,244,553.0,,,,430.0,261.2,0.2,,,,,309.0,,,,186.0,17.2,-243.8,,,,,,,,True,True,True,,,,
19029,178,350.0,,,,272.0,171.5,0.0,,,,,172.0,,,,94.0,-6.5,-178.0,,,,,,,,True,True,False,,,,
19031,249,399.0,,,,234.0,221.8,0.1,,,,,150.0,,,,-15.0,-27.2,-248.9,,,,,,,,True,True,False,,,,
19033,581,805.0,,,,924.0,296.6,0.0,,725.9,,,224.0,,,,343.0,-284.4,-581.0,,144.9,,,,,,False,False,False,,True,,
19035,175,455.0,,,,198.0,149.8,0.0,,,,,280.0,,,,23.0,-25.2,-175.0,,,,,,,,True,True,True,,,,
19037,135,224.0,,,,202.0,137.8,0.0,,,,,89.0,,,,67.0,2.8,-135.0,,,,,,,,True,True,False,,,,
19039,229,301.0,,,,171.0,180.5,29.2,,,,,72.0,,,,-58.0,-48.5,-199.8,,,,,,,,True,True,False,,,,
19041,268,287.0,,,,327.0,99.6,0.2,,,,,19.0,,,,59.0,-168.4,-267.8,,,,,,,,False,False,False,,,,
19043,187,420.0,,,,248.0,592.2,0.0,,,,,233.0,,,,61.0,405.2,-187.0,,,,,,,,True,False,True,,,,
19045,759,833.0,,,,648.0,337.8,0.0,,761.0,,,74.0,,,,-111.0,-421.2,-759.0,,2.0,,,,,,False,False,False,,True,,
19047,343,490.0,,,,373.0,197.0,0.0,,219.8,,,147.0,,,,30.0,-146.0,-343.0,,-123.2,,,,,,True,True,False,,True,,
19049,1905,1932.0,,,,1254.0,845.9,1.2,,1279.8,,,27.0,,,,-651.0,-1059.1,-1903.8,,-625.2,,,,,,False,False,False,,False,,
19051,98,182.0,,,,153.0,72.7,0.0,,,,,84.0,,,,55.0,-25.3,-98.0,,,,,,,,True,True,False,,,,
19053,120,112.0,,,,148.0,97.4,0.0,,,,,-8.0,,,,28.0,-22.6,-120.0,,,,,,,,False,False,False,,,,
19055,205,266.0,,,,266.0,249.7,0.0,,,,,61.0,,,,61.0,44.7,-205.0,,,,,,,,False,True,False,,,,
19057,614,903.0,,,,1493.0,753.7,1.4,,714.2,,,289.0,,,,879.0,139.7,-612.6,,100.2,,,,,,False,True,False,,True,,
19059,269,371.0,,,,315.0,177.7,0.0,,,,,102.0,,,,46.0,-91.3,-269.0,,,,,,,,True,True,False,,,,
19061,1519,1708.0,,,,1509.0,981.2,0.1,,1566.9,,,189.0,,,,-10.0,-537.8,-1518.9,,47.9,,,,,,True,False,False,,True,,
19063,118,266.0,,,,163.0,69.0,0.0,,,,,148.0,,,,45.0,-49.0,-118.0,,,,,,,,True,True,True,,,,
19065,331,679.0,,,,359.0,596.1,0.1,,,,,348.0,,,,28.0,265.1,-330.9,,,,,,,,True,True,True,,,,
19067,171,266.0,,,,269.0,191.5,0.0,,,,,95.0,,,,98.0,20.5,-171.0,,,,,,,,False,True,False,,,,
19069,162,350.0,,,,180.0,413.7,0.0,,,,,188.0,,,,18.0,251.7,-162.0,,,,,,,,True,False,True,,,,
19071,75,133.0,,,,133.0,79.9,0.0,,,,,58.0,,,,58.0,4.9,-75.0,,,,,,,,False,True,False,,,,
19073,74,105.0,,,,146.0,27.7,0.0,,,,,31.0,,,,72.0,-46.3,-74.0,,,,,,,,False,False,False,,,,
19075,192,364.0,,,,206.0,240.3,0.0,,,,,172.0,,,,14.0,48.3,-192.0,,,,,,,,True,True,False,,,,
19077,113,210.0,,,,170.0,69.6,0.0,,,,,97.0,,,,57.0,-43.4,-113.0,,,,,,,,True,True,False,,,,
19079,227,406.0,,,,242.0,139.1,0.0,,,,,179.0,,,,15.0,-87.9,-227.0,,,,,,,,True,True,False,,,,
19081,179,280.0,,,,164.0,67.1,0.1,,,,,101.0,,,,-15.0,-111.9,-178.9,,,,,,,,True,False,False,,,,
19083,197,252.0,,,,302.0,74.7,0.0,,,,,55.0,,,,105.0,-122.3,-197.0,,,,,,,,False,False,False,,,,
19085,194,427.0,,,,264.0,131.6,0.0,,,,,233.0,,,,70.0,-62.4,-194.0,,,,,,,,True,True,True,,,,
19087,285,371.0,,,,346.0,93.6,0.0,,176.5,,,86.0,,,,61.0,-191.4,-285.0,,-108.5,,,,,,True,False,False,,False,,
19089,233,371.0,,,,167.0,345.3,0.0,,,,,138.0,,,,-66.0,112.3,-233.0,,,,,,,,True,True,False,,,,
19091,134,329.0,,,,182.0,275.4,0.0,,,,,195.0,,,,48.0,141.4,-134.0,,,,,,,,True,True,True,,,,
19093,106,126.0,,,,140.0,26.9,0.0,,,,,20.0,,,,34.0,-79.1,-106.0,,,,,,,,False,False,False,,,,
19095,220,168.0,,,,248.0,63.8,0.0,,,,,-52.0,,,,28.0,-156.2,-220.0,,,,,,,,True,False,False,,,,
19097,287,252.0,,,,229.0,108.6,0.0,,,,,-35.0,,,,-58.0,-178.4,-287.0,,,,,,,,False,False,False,,,,
19099,773,742.0,,,,619.0,206.2,0.0,,664.3,,,-31.0,,,,-154.0,-566.8,-773.0,,-108.7,,,,,,False,False,False,,False,,
19101,228,490.0,,,,288.0,247.7,0.0,,,,,262.0,,,,60.0,19.7,-228.0,,,,,,,,True,True,True,,,,
19103,1672,2919.0,,,,1911.0,4854.2,0.5,,2379.2,2711.0,,1247.0,,,,239.0,3182.2,-1671.5,,707.2,1039.0,,,,,True,False,False,,True,True,
19105,237,266.0,,,,291.0,98.4,0.0,,1177.3,,,29.0,,,,54.0,-138.6,-237.0,,940.3,,,,,,False,False,False,,False,,
19107,110,189.0,,,,173.0,151.9,0.0,,,,,79.0,,,,63.0,41.9,-110.0,,,,,,,,True,True,False,,,,
19109,375,658.0,,,,276.0,885.3,0.0,,,,,283.0,,,,-99.0,510.3,-375.0,,,,,,,,True,False,False,,,,
19111,588,651.0,,,,646.0,183.5,0.0,,422.8,,,63.0,,,,58.0,-404.5,-588.0,,-165.2,,,,,,True,False,False,,False,,
19113,2483,2590.0,,,,3312.0,844.7,0.4,,5019.9,0.0,,107.0,,,,829.0,-1638.3,-2482.6,,2536.9,-2483.0,,,,,False,False,False,,False,False,
19115,124,259.0,,,,172.0,142.0,0.9,,,,,135.0,,,,48.0,18.0,-123.1,,,,,,,,True,True,True,,,,
19117,105,406.0,,,,224.0,165.4,4.3,,,,,301.0,,,,119.0,60.4,-100.7,,,,,,,,True,True,True,,,,
19119,177,273.0,,,,154.0,101.0,0.0,,,,,96.0,,,,-23.0,-76.0,-177.0,,,,,,,,True,True,False,,,,
19121,398,441.0,,,,309.0,548.4,0.1,,,,,43.0,,,,-89.0,150.4,-397.9,,,,,,,,False,False,False,,,,
19123,364,707.0,,,,486.0,371.6,0.0,,,,,343.0,,,,122.0,7.6,-364.0,,,,,,,,True,True,False,,,,
19125,616,791.0,,,,649.0,288.2,0.1,,350.1,,,175.0,,,,33.0,-327.8,-615.9,,-265.9,,,,,,True,False,False,,False,,
19127,527,707.0,,,,826.0,377.1,0.9,,447.3,,,180.0,,,,299.0,-149.9,-526.1,,-79.7,,,,,,False,True,False,,True,,
19129,169,231.0,,,,375.0,134.6,0.0,,,,,62.0,,,,206.0,-34.4,-169.0,,,,,,,,False,True,False,,,,
19131,134,413.0,,,,169.0,231.5,0.0,,,,,279.0,,,,35.0,97.5,-134.0,,,,,,,,True,True,True,,,,
19133,210,84.0,,,,162.0,17.2,0.0,,,,,-126.0,,,,-48.0,-192.8,-210.0,,,,,,,,True,False,False,,,,
19135,190,497.0,,,,172.0,298.9,20.5,,,,,307.0,,,,-18.0,108.9,-169.5,,,,,,,,True,True,True,,,,
19137,188,399.0,,,,194.0,285.7,55.3,,,,,211.0,,,,6.0,97.7,-132.7,,,,,,,,True,True,True,,,,
19139,541,812.0,,,,604.0,621.1,0.0,,1406.5,,,271.0,,,,63.0,80.1,-541.0,,865.5,,,,,,True,True,False,,False,,
19141,174,189.0,,,,245.0,35.9,0.2,,,,,15.0,,,,71.0,-138.1,-173.8,,,,,,,,False,False,False,,,,
19143,51,70.0,,,,95.0,36.9,0.0,,,,,19.0,,,,44.0,-14.1,-51.0,,,,,,,,False,True,False,,,,
19145,318,273.0,,,,332.0,277.2,0.0,,,,,-45.0,,,,14.0,-40.8,-318.0,,,,,,,,True,True,False,,,,
19147,165,245.0,,,,161.0,425.2,0.0,,,,,80.0,,,,-4.0,260.2,-165.0,,,,,,,,True,False,False,,,,
19149,261,448.0,,,,348.0,97.5,0.0,,802.9,,,187.0,,,,87.0,-163.5,-261.0,,541.9,,,,,,True,True,False,,False,,
19151,78,301.0,,,,83.0,623.5,0.0,,,,,223.0,,,,5.0,545.5,-78.0,,,,,,,,True,False,True,,,,
19153,8795,8869.0,,,,7680.0,3540.9,0.1,,5875.5,3595.0,,74.0,,,,-1115.0,-5254.1,-8794.9,,-2919.5,-5200.0,,,,,False,False,False,,False,False,
19155,1283,2163.0,,,,1709.0,664.4,0.0,,1483.7,,,880.0,,,,426.0,-618.6,-1283.0,,200.7,,,,,,True,True,False,,True,,
19157,239,308.0,,,,259.0,294.2,0.0,,,,,69.0,,,,20.0,55.2,-239.0,,,,,,,,True,True,False,,,,
19159,129,105.0,,,,112.0,26.8,0.0,,,,,-24.0,,,,-17.0,-102.2,-129.0,,,,,,,,True,False,False,,,,
19161,117,175.0,,,,171.0,47.6,0.0,,,,,58.0,,,,54.0,-69.4,-117.0,,,,,,,,True,False,False,,,,
19163,2588,3248.0,,,,2182.0,1539.8,0.1,,6504.0,1120.0,,660.0,,,,-406.0,-1048.2,-2587.9,,3916.0,-1468.0,,,,,True,False,False,,False,False,
19165,184,231.0,,,,250.0,96.0,0.0,,,,,47.0,,,,66.0,-88.0,-184.0,,,,,,,,False,False,False,,,,
19167,355,630.0,,,,532.0,190.7,0.8,,694.3,,,275.0,,,,177.0,-164.3,-354.2,,339.3,,,,,,True,True,False,,False,,
19169,1315,1302.0,,,,1157.0,426.7,0.0,,1120.3,,,-13.0,,,,-158.0,-888.3,-1315.0,,-194.7,,,,,,False,False,False,,False,,
19171,221,175.0,,,,248.0,55.0,0.1,,,,,-46.0,,,,27.0,-166.0,-220.9,,,,,,,,True,False,False,,,,
19173,89,133.0,,,,143.0,128.3,0.0,,,,,44.0,,,,54.0,39.3,-89.0,,,,,,,,False,True,False,,,,
19175,142,224.0,,,,310.0,151.6,0.0,,,,,82.0,,,,168.0,9.6,-142.0,,,,,,,,False,True,False,,,,
19177,78,77.0,,,,150.0,12.3,0.0,,,,,-1.0,,,,72.0,-65.7,-78.0,,,,,,,,False,False,False,,,,
19179,729,742.0,,,,824.0,424.3,0.0,,1025.1,,,13.0,,,,95.0,-304.7,-729.0,,296.1,,,,,,False,False,False,,False,,
19181,1156,1351.0,,,,848.0,783.2,0.2,,780.5,,,195.0,,,,-308.0,-372.8,-1155.8,,-375.5,,,,,,False,False,False,,False,,
19183,474,567.0,,,,352.0,226.3,0.1,,,,,93.0,,,,-122.0,-247.7,-473.9,,,,,,,,False,False,False,,,,
19185,57,161.0,,,,147.0,226.6,0.0,,,,,104.0,,,,90.0,169.6,-57.0,,,,,,,,True,False,True,,,,
19187,416,847.0,,,,601.0,266.7,0.0,,,,,431.0,,,,185.0,-149.3,-416.0,,,,,,,,True,True,True,,,,
19189,167,126.0,,,,174.0,17.7,0.0,,,,,-41.0,,,,7.0,-149.3,-167.0,,,,,,,,True,False,False,,,,
19191,390,343.0,,,,325.0,122.8,0.0,,,,,-47.0,,,,-65.0,-267.2,-390.0,,,,,,,,False,False,False,,,,
19193,1189,2184.0,,,,1531.0,727.5,0.1,,1406.5,,,995.0,,,,342.0,-461.5,-1188.9,,217.5,,,,,,True,True,False,,True,,
19195,117,224.0,,,,102.0,96.1,0.0,,,,,107.0,,,,-15.0,-20.9,-117.0,,,,,,,,True,True,False,,,,
19197,184,245.0,,,,212.0,93.5,0.1,,,,,61.0,,,,28.0,-90.5,-183.9,,,,,,,,True,False,False,,,,
20001,405,630.0,,,,343.0,774.6,19.6,,,,,225.0,,,,-62.0,369.6,-385.4,,,,,,,,True,False,False,,,,
20003,209,707.0,,,,292.0,2960.2,30.3,,,,,498.0,,,,83.0,2751.2,-178.7,,,,,,,,True,False,True,,,,
20005,256,630.0,,,,448.0,1092.8,114.5,,,,,374.0,,,,192.0,836.8,-141.5,,,,,,,,True,False,True,,,,
20007,74,224.0,,,,116.0,1470.6,0.0,,,,,150.0,,,,42.0,1396.6,-74.0,,,,,,,,True,False,True,,,,
20009,329,861.0,,,,623.0,731.2,0.0,,1308.0,,,532.0,,,,294.0,402.2,-329.0,,979.0,,,,,,True,True,True,,False,,
20011,300,959.0,,,,460.0,3378.3,78.9,,,,,659.0,,,,160.0,3078.3,-221.1,,,,,,,,True,False,True,,,,
20013,144,560.0,,,,344.0,1671.9,0.0,,,,,416.0,,,,200.0,1527.9,-144.0,,,,,,,,True,False,True,,,,
20015,1601,4172.0,,,,1675.0,9249.9,527.5,,3511.1,,,2571.0,,,,74.0,7648.9,-1073.5,,1910.1,,,,,,True,False,True,,True,,
20017,27,84.0,,,,72.0,31.0,0.0,,,,,57.0,,,,45.0,4.0,-27.0,,,,,,,,True,True,True,,,,
20019,62,322.0,,,,98.0,1037.4,2.0,,,,,260.0,,,,36.0,975.4,-60.0,,,,,,,,True,False,True,,,,
20021,569,1120.0,,,,825.0,1826.6,108.5,,,,,551.0,,,,256.0,1257.6,-460.5,,,,,,,,True,False,True,,,,
20023,60,126.0,,,,63.0,43.9,0.0,,,,,66.0,,,,3.0,-16.1,-60.0,,,,,,,,True,True,True,,,,
20025,40,84.0,,,,51.0,257.0,0.0,,,,,44.0,,,,11.0,217.0,-40.0,,,,,,,,True,False,True,,,,
